name,star,number_of_reviewer,price,cost,discount,longitude,latitude,score_level,address,link
The Luxe Da Lat,7.5,80,1947571,1947571,0,11.93023263,108.44697855,Low,"
17 Bis, Ba Tháng Tư, Phường 3,, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/the-luxe-da-lat.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=195&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909458&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__194757092&from=searchresults#hotelTmpl
Sông Trăng,10.0,4,720000,800000,10,11.93926214,108.43880133,High,"
33/17 Hồ Tùng Mậu, phường 3, thành phố Đà Lạt, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/song-trang.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=196&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909458&all_sr_blocks=679792103_383047385_2_0_0&highlighted_blocks=679792103_383047385_2_0_0&matching_block_id=679792103_383047385_2_0_0&sr_pri_blocks=679792103_383047385_2_0_0__72000000&from=searchresults#hotelTmpl
Guest house Hai Cô Chú,9.3,162,900000,900000,0,11.94221,108.435654,High,"
4 Đường Nam Kỳ Khởi Nghĩa Phường 1, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/guest-house-hai-co-chu.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=197&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909458&all_sr_blocks=558403102_209005081_4_0_0&highlighted_blocks=558403102_209005081_4_0_0&matching_block_id=558403102_209005081_4_0_0&sr_pri_blocks=558403102_209005081_4_0_0__90000000&from=searchresults#hotelTmpl
Dalat Family Hostel,8.4,281,500000,500000,0,11.95294628,108.42902973,Low,"
3/4 Ngo Quyen Street, Ward 6, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/dalat-family-hostel-thanh-pho-da-lat.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=198&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909458&all_sr_blocks=568074402_216424351_2_42_0&highlighted_blocks=568074402_216424351_2_42_0&matching_block_id=568074402_216424351_2_42_0&sr_pri_blocks=568074402_216424351_2_42_0__50000000&from=searchresults#hotelTmpl
HT House,8.9,59,990000,990000,0,11.948314,108.430171,High,"
65 Mai Hac De, Ward 6, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/khach-san-hoang-thu-thanh-pho-da-lat.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=199&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909458&all_sr_blocks=423868811_189343758_2_0_0&highlighted_blocks=423868811_189343758_2_0_0&matching_block_id=423868811_189343758_2_0_0&sr_pri_blocks=423868811_189343758_2_0_0__99000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Đà Lạt Cam ly Hotel,7.4,106,425000,425000,0,11.94432,108.418338,Low,"
41 Đường Hoàng Văn Thụ, phường 5, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/cam-ly-da-lat.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=200&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909458&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__42499959&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Siba Home,9.4,162,600000,600000,0,11.940672,108.427103,High,"
B30 Mạc Đỉnh Chi, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/mia-house-da-lat.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=201&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909549&all_sr_blocks=400685007_179197191_2_0_0&highlighted_blocks=400685007_179197191_2_0_0&matching_block_id=400685007_179197191_2_0_0&sr_pri_blocks=400685007_179197191_2_0_0__60000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Ngan Hoa - Mille Fleurs 02,8.9,270,831600,1386000,40,11.947013,108.461091,medium,"
06 Tuong Pho, Ward 9, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/ngan-hoa-mille-fleurs-02.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=202&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909549&all_sr_blocks=577245603_223850926_2_0_0&highlighted_blocks=577245603_223850926_2_0_0&matching_block_id=577245603_223850926_2_0_0&sr_pri_blocks=577245603_223850926_2_0_0__83160000&from=searchresults#hotelTmpl
Bình Dương Đà Lạt Hotel,8.9,46,600000,2000000,70,11.947363,108.465915,medium,"
34/1 hùng vương phường 9 Đà Lạt, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/binh-duong-da-lat1.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=203&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909549&all_sr_blocks=940063402_376511814_2_0_0&highlighted_blocks=940063402_376511814_2_0_0&matching_block_id=940063402_376511814_2_0_0&sr_pri_blocks=940063402_376511814_2_0_0__60000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Arapang Hotel 2,8.0,729,669060,955800,30,11.941246,108.435252,Low,"
19 Phan Như Thạch, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/arapang-2-thanh-pho-da-lat.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=204&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909549&all_sr_blocks=442065607_289735534_0_0_0&highlighted_blocks=442065607_289735534_0_0_0&matching_block_id=442065607_289735534_0_0_0&sr_pri_blocks=442065607_289735534_0_0_0__66906000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Seven A Hotel,8.5,315,624000,780000,20,11.95358284,108.43652188,medium,"
78 Nguyen Luong Bang, Ward 2, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/seven-a.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=205&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909549&all_sr_blocks=550646710_380182445_2_0_0&highlighted_blocks=550646710_380182445_2_0_0&matching_block_id=550646710_380182445_2_0_0&sr_pri_blocks=550646710_380182445_2_0_0__62400000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
TIGOLD HOSTEL DALAT,6.8,49,441000,441000,0,11.93461431,108.44018818,High,"
48 trên tám  Đường Hà Huy Tập, phường 3, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/tigold-hostel-dalat.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=206&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909549&all_sr_blocks=1065546201_378954029_2_42_0&highlighted_blocks=1065546201_378954029_2_42_0&matching_block_id=1065546201_378954029_2_42_0&sr_pri_blocks=1065546201_378954029_2_42_0__44100000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Dalat Wonder Resort,7.0,315,3833249,3833249,0,11.89582002,108.41580575,Low,"
19 Hoa Hong Street, Ward 4, Ho Tuyen Lam, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/dalat-wonder-resort.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=207&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909549&all_sr_blocks=388488707_0_2_1_0&highlighted_blocks=388488707_0_2_1_0&matching_block_id=388488707_0_2_1_0&sr_pri_blocks=388488707_0_2_1_0__383324870&from=searchresults#hotelTmpl
Villa - Hotel Nam Khang 2 Dalat,9.0,153,700000,700000,0,11.94632473,108.43563655,High,"
59/1 Nguyen Van Troi Street, Ward 2, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/khach-san-villa-nam-khang-2.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=208&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909549&all_sr_blocks=415810501_353025594_2_2_0&highlighted_blocks=415810501_353025594_2_2_0&matching_block_id=415810501_353025594_2_2_0&sr_pri_blocks=415810501_353025594_2_2_0__70000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Steed Hotel Đà Lạt,9.3,229,617718,617718,0,11.9645903,108.42334157,High,"
68 Khu An Phú, Bạch Đằng. P7, TP Đà Lạt, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/steed-da-lat.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=209&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909549&all_sr_blocks=882458102_0_2_0_0&highlighted_blocks=882458102_0_2_0_0&matching_block_id=882458102_0_2_0_0&sr_pri_blocks=882458102_0_2_0_0__61771785&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Bear Brick Villa,7.4,46,714000,2380000,70,11.976247,108.453121,High,"
344 Nguyễn Tử Lực, Phường 8, thành phố Đà Lạt, tỉnh Lâm Đồng, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/bear-brick-villa.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=210&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909549&all_sr_blocks=892783504_364802761_2_0_0&highlighted_blocks=892783504_364802761_2_0_0&matching_block_id=892783504_364802761_2_0_0&sr_pri_blocks=892783504_364802761_2_0_0__71400000&from=searchresults#hotelTmpl
Sunny House Da Lat,9.0,32,660000,1100000,40,11.95426519,108.43131464,medium,"
12B1 La Sơn Phu Tử, phường 2, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/thanh-ha-homestay-thanh-pho-da-lat.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=211&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909549&all_sr_blocks=847922603_351890904_2_0_0&highlighted_blocks=847922603_351890904_2_0_0&matching_block_id=847922603_351890904_2_0_0&sr_pri_blocks=847922603_351890904_2_0_0__66000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Sunshine Villa Dalat,10.0,3,900000,1200000,25,11.9307722,108.42415632,High,"
39/4 Ngô Thì Sỹ, Phường 4, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/sunshine-villa-thanh-pho-da-lat2.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=212&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909549&all_sr_blocks=1076655401_380752088_2_0_0&highlighted_blocks=1076655401_380752088_2_0_0&matching_block_id=1076655401_380752088_2_0_0&sr_pri_blocks=1076655401_380752088_2_0_0__90000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Moc Tra Hotel,9.2,389,650000,650000,0,11.93678938,108.43337485,High,"
3A/8 Ba Trieu, Ward 4, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/moc-tra.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=213&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909549&all_sr_blocks=309827503_202526644_2_0_0&highlighted_blocks=309827503_202526644_2_0_0&matching_block_id=309827503_202526644_2_0_0&sr_pri_blocks=309827503_202526644_2_0_0__65000000&from=searchresults#hotelTmpl
WINDY HOUSE,8.4,511,800000,800000,0,11.94688436,108.43772106,Low,"
128 Lý Tự Trọng - Phường 2, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/windy-house.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=214&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909549&all_sr_blocks=429020905_179495864_2_0_0&highlighted_blocks=429020905_179495864_2_0_0&matching_block_id=429020905_179495864_2_0_0&sr_pri_blocks=429020905_179495864_2_0_0__80000000&from=searchresults#hotelTmpl
Villa Pink House,9.2,109,1012680,1012680,0,11.94397501,108.43010695,High,"
67/6 Hai Thuong Street, Ward 5, Dalat City, Lam Dong Province, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/villa-pinkhouse.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=215&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909549&all_sr_blocks=27248601_130043557_0_0_0&highlighted_blocks=27248601_130043557_0_0_0&matching_block_id=27248601_130043557_0_0_0&sr_pri_blocks=27248601_130043557_0_0_0__101268000&from=searchresults#hotelTmpl
Tulip Hotel,7.8,97,1349513,1349513,0,11.94281035,108.43508273,medium,"
26-28 Ba Thang Hai street, Ward 1, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/tulip.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=216&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909549&all_sr_blocks=62775506_0_2_0_0&highlighted_blocks=62775506_0_2_0_0&matching_block_id=62775506_0_2_0_0&sr_pri_blocks=62775506_0_2_0_0__134951325&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Dalat Paradise Hotel,8.0,194,1031940,2646000,61,11.938453,108.434323,medium,"
28 Ba Trieu, Ward 4, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/dalat-paradise-thanh-pho-da-lat.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=217&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909549&all_sr_blocks=691960702_285100135_0_2_0&highlighted_blocks=691960702_285100135_0_2_0&matching_block_id=691960702_285100135_0_2_0&sr_pri_blocks=691960702_285100135_0_2_0__103194000&from=searchresults#hotelTmpl
May Studio,8.4,172,1442232,1442232,0,11.94502671,108.43928715,medium,"
49 Bùi Thị Xuân, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/may-studio.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=218&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909549&all_sr_blocks=452159601_0_2_0_0&highlighted_blocks=452159601_0_2_0_0&matching_block_id=452159601_0_2_0_0&sr_pri_blocks=452159601_0_2_0_0__144223161&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Memory Inn Dalat,8.8,139,1312620,1312620,0,11.93308686,108.44660362,medium,"
SỐ 3 KQH Đà Lạt Green, Đường 3/4, Phường 3, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/memory-inn-dalat.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=219&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909549&all_sr_blocks=687671108_0_2_0_0&highlighted_blocks=687671108_0_2_0_0&matching_block_id=687671108_0_2_0_0&sr_pri_blocks=687671108_0_2_0_0__131262008&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
An Garden Dalat,8.3,342,660000,2000000,67,11.92653288,108.44036897,Low,"
26A Dong Da Street, Ward 3, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/an-garden-dalat.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=220&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909549&all_sr_blocks=431142701_368844332_2_0_0&highlighted_blocks=431142701_368844332_2_0_0&matching_block_id=431142701_368844332_2_0_0&sr_pri_blocks=431142701_368844332_2_0_0__66000000&from=searchresults#hotelTmpl
Khách sạn Park Hotel Dalat,8.4,12,3030337,3030337,0,11.93854935,108.4380278,High,"
19 Le Dai Hanh Street, Ward 3, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/dalatplazahotel.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=221&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909549&all_sr_blocks=28384303_0_2_1_0&highlighted_blocks=28384303_0_2_1_0&matching_block_id=28384303_0_2_1_0&sr_pri_blocks=28384303_0_2_1_0__303033686&from=searchresults#hotelTmpl
Thanh Xuân Hotel,8.3,104,850000,1000000,15,11.941077,108.435108,medium,"
23 Phan Như Thạch Phường 1, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/thanh-xuan-thanh-pho-da-lat.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=222&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909549&all_sr_blocks=806463604_382774073_2_0_0&highlighted_blocks=806463604_382774073_2_0_0&matching_block_id=806463604_382774073_2_0_0&sr_pri_blocks=806463604_382774073_2_0_0__85000000&from=searchresults#hotelTmpl
