name,star,number_of_reviewer,price,cost,discount,longitude,latitude,score_level,address,link
Villa LUXURY LONG CUNG,8.61674876847291,0,19000000,19000000,0,10.3762716,107.1262583,medium,"
THÙY Dương 3, phường 10, Thành phố Vũng Tàu, Vung Tau, Vietnam
",https://www.booking.com/hotel/vn/palm-villa-luxury.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKnv4irBsACAdICJDZhMjZkZmE2LWM2OGEtNGM1Ny04NjA1LWI3YjI4MzhkOTA3YtgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3733750&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=126&sr_order=popularity&srpvid=525f735946de00c2&srepoch=1700929912&all_sr_blocks=967635902_370116953_25_0_0&highlighted_blocks=967635902_370116953_25_0_0&matching_block_id=967635902_370116953_25_0_0&sr_pri_blocks=967635902_370116953_25_0_0__1900000000&from=searchresults#hotelTmpl
Căn Hộ Goldsea Vũng Tàu - 172 HHT - TH,9.5,4,1930500,2970000,35,10.3345312,107.0880676,High,"
172 Đường Hoàng Hoa Thám, Vung Tau, Vietnam
",https://www.booking.com/hotel/vn/goldsea-view-bien-trung-home.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKnv4irBsACAdICJDZhMjZkZmE2LWM2OGEtNGM1Ny04NjA1LWI3YjI4MzhkOTA3YtgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3733750&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=127&sr_order=popularity&srpvid=525f735946de00c2&srepoch=1700929912&all_sr_blocks=1091168601_381997006_2_0_0&highlighted_blocks=1091168601_381997006_2_0_0&matching_block_id=1091168601_381997006_2_0_0&sr_pri_blocks=1091168601_381997006_2_0_0__193050000&from=searchresults#hotelTmpl
Hotel Hoàng Phúc,8.4,5,550000,550000,0,10.33813718,107.08288759,High,"
Đường Phan Huy Ích, Vung Tau, Vietnam
",https://www.booking.com/hotel/vn/an-tam-vung-tau.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKnv4irBsACAdICJDZhMjZkZmE2LWM2OGEtNGM1Ny04NjA1LWI3YjI4MzhkOTA3YtgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3733750&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=128&sr_order=popularity&srpvid=525f735946de00c2&srepoch=1700929912&all_sr_blocks=1075418701_380121393_2_0_0&highlighted_blocks=1075418701_380121393_2_0_0&matching_block_id=1075418701_380121393_2_0_0&sr_pri_blocks=1075418701_380121393_2_0_0__55000000&from=searchresults#hotelTmpl
KHÁCH SẠN GIA HÒA 3,9.0,119,698000,698000,0,10.33302422,107.08731961,High,"
81 Thùy Vân, Vung Tau, Vietnam
",https://www.booking.com/hotel/vn/khach-san-gia-hoa-3.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKnv4irBsACAdICJDZhMjZkZmE2LWM2OGEtNGM1Ny04NjA1LWI3YjI4MzhkOTA3YtgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3733750&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=129&sr_order=popularity&srpvid=525f735946de00c2&srepoch=1700929912&all_sr_blocks=998313201_372674490_2_0_0&highlighted_blocks=998313201_372674490_2_0_0&matching_block_id=998313201_372674490_2_0_0&sr_pri_blocks=998313201_372674490_2_0_0__69800000&from=searchresults#hotelTmpl
HuyHoang Homestay,8.61674876847291,0,1300000,1300000,0,10.3500246,107.0958627,medium,"
28 Đường Thi Sách, Vung Tau, Vietnam
",https://www.booking.com/hotel/vn/huyhoang-homestay.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKnv4irBsACAdICJDZhMjZkZmE2LWM2OGEtNGM1Ny04NjA1LWI3YjI4MzhkOTA3YtgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3733750&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=131&sr_order=popularity&srpvid=525f735946de00c2&srepoch=1700929912&all_sr_blocks=1095885001_382489665_6_0_0&highlighted_blocks=1095885001_382489665_6_0_0&matching_block_id=1095885001_382489665_6_0_0&sr_pri_blocks=1095885001_382489665_6_0_0__130000000&from=searchresults#hotelTmpl
Milan Corner Hotel,8.7,18,898000,1796000,50,10.336102,107.083508,medium,"
B36 Thái Văn Lung, Vung Tau, Vietnam
",https://www.booking.com/hotel/vn/milan-corner.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKnv4irBsACAdICJDZhMjZkZmE2LWM2OGEtNGM1Ny04NjA1LWI3YjI4MzhkOTA3YtgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3733750&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=132&sr_order=popularity&srpvid=525f735946de00c2&srepoch=1700929912&all_sr_blocks=1014008801_373984439_2_0_0&highlighted_blocks=1014008801_373984439_2_0_0&matching_block_id=1014008801_373984439_2_0_0&sr_pri_blocks=1014008801_373984439_2_0_0__89800000&from=searchresults#hotelTmpl
RIO Hotel and Apartment,8.3,738,599488,1033600,42,10.33736921,107.08230707,medium,"
39 Phan Huy Ích, Phường 2, Vung Tau, Vietnam
",https://www.booking.com/hotel/vn/rio-apartment-thanh-pho-vung-tau.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKnv4irBsACAdICJDZhMjZkZmE2LWM2OGEtNGM1Ny04NjA1LWI3YjI4MzhkOTA3YtgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3733750&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=133&sr_order=popularity&srpvid=525f735946de00c2&srepoch=1700929912&all_sr_blocks=308670307_242810353_0_0_0&highlighted_blocks=308670307_242810353_0_0_0&matching_block_id=308670307_242810353_0_0_0&sr_pri_blocks=308670307_242810353_0_0_0__59948800&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Bayview Hotel & Apartments,9.6,48,1359000,1359000,0,10.340173,107.072734,High,"
146 Hạ Long, Vung Tau, Vietnam
",https://www.booking.com/hotel/vn/bayview-amp-apartments.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKnv4irBsACAdICJDZhMjZkZmE2LWM2OGEtNGM1Ny04NjA1LWI3YjI4MzhkOTA3YtgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3733750&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=134&sr_order=popularity&srpvid=525f735946de00c2&srepoch=1700929912&all_sr_blocks=1007246504_375897179_0_0_0&highlighted_blocks=1007246504_375897179_0_0_0&matching_block_id=1007246504_375897179_0_0_0&sr_pri_blocks=1007246504_375897179_0_0_0__135900000&from=searchresults#hotelTmpl
An Home - Phòng đơn ngay bãi sau,9.1,26,900000,900000,0,10.3377436,107.0826891,High,"
34 Đường Phan Huy Ích, Vung Tau, Vietnam
",https://www.booking.com/hotel/vn/an-home-phong-don-ngay-bai-sau.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKnv4irBsACAdICJDZhMjZkZmE2LWM2OGEtNGM1Ny04NjA1LWI3YjI4MzhkOTA3YtgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3733750&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=135&sr_order=popularity&srpvid=525f735946de00c2&srepoch=1700929912&all_sr_blocks=1005635701_373300989_2_0_0&highlighted_blocks=1005635701_373300989_2_0_0&matching_block_id=1005635701_373300989_2_0_0&sr_pri_blocks=1005635701_373300989_2_0_0__90000000&from=searchresults#hotelTmpl
The IMPERIAL Vung Tau Hotel,8.1,797,5185917,5185917,0,10.34398235,107.09501088,medium,"
159 Thuy Van Street, Vung Tau, Vietnam
",https://www.booking.com/hotel/vn/the-imperial-vung-tau.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKnv4irBsACAdICJDZhMjZkZmE2LWM2OGEtNGM1Ny04NjA1LWI3YjI4MzhkOTA3YtgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3733750&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=137&sr_order=popularity&srpvid=525f735946de00c2&srepoch=1700929912&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__518591728&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Villa Phòng KARAOKE Free Có HỒ BƠI,8.61674876847291,0,14928300,15390000,0,10.3374568,107.0826467,medium,"
Đường Phan Huy Ích, Vung Tau, Vietnam
",https://www.booking.com/hotel/vn/villa-phong-karaoke-free-co-ho-boi.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKnv4irBsACAdICJDZhMjZkZmE2LWM2OGEtNGM1Ny04NjA1LWI3YjI4MzhkOTA3YtgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3733750&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=138&sr_order=popularity&srpvid=525f735946de00c2&srepoch=1700929912&all_sr_blocks=1110840901_384060741_25_0_0&highlighted_blocks=1110840901_384060741_25_0_0&matching_block_id=1110840901_384060741_25_0_0&sr_pri_blocks=1110840901_384060741_25_0_0__1492830000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
"The song 5 sao 1pn,2pn ,3pn",9.0,10,1795000,1795000,0,10.3500246,107.0958627,High,"
28 Đường Thi Sách, Vung Tau, Vietnam
",https://www.booking.com/hotel/vn/the-song-5-sao-hiep-hoang.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKnv4irBsACAdICJDZhMjZkZmE2LWM2OGEtNGM1Ny04NjA1LWI3YjI4MzhkOTA3YtgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3733750&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=139&sr_order=popularity&srpvid=525f735946de00c2&srepoch=1700929912&all_sr_blocks=1085923004_381537143_2_0_0&highlighted_blocks=1085923004_381537143_2_0_0&matching_block_id=1085923004_381537143_2_0_0&sr_pri_blocks=1085923004_381537143_2_0_0__179500000&from=searchresults#hotelTmpl
Sao Biển Hotel,9.0,265,693000,693000,0,10.33616809,107.08197233,High,"
H16 Phan Huy Chú A Chau Area, Vung Tau, Vietnam
",https://www.booking.com/hotel/vn/sao-bien-vung-tau.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKnv4irBsACAdICJDZhMjZkZmE2LWM2OGEtNGM1Ny04NjA1LWI3YjI4MzhkOTA3YtgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3733750&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=141&sr_order=popularity&srpvid=525f735946de00c2&srepoch=1700929912&all_sr_blocks=506367211_261819447_2_0_0&highlighted_blocks=506367211_261819447_2_0_0&matching_block_id=506367211_261819447_2_0_0&sr_pri_blocks=506367211_261819447_2_0_0__69300000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Kim Yến Hotel,8.61674876847291,0,975000,1300000,25,10.33742485,107.09058076,medium,"
3 Phan Văn Trị, Vung Tau, Vietnam
",https://www.booking.com/hotel/vn/great-service.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKnv4irBsACAdICJDZhMjZkZmE2LWM2OGEtNGM1Ny04NjA1LWI3YjI4MzhkOTA3YtgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3733750&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=142&sr_order=popularity&srpvid=525f735946de00c2&srepoch=1700929912&all_sr_blocks=1105031001_383307465_2_0_0&highlighted_blocks=1105031001_383307465_2_0_0&matching_block_id=1105031001_383307465_2_0_0&sr_pri_blocks=1105031001_383307465_2_0_0__97500000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Nancy White Palace Villa,1.0,1,522333,870555,40,10.33269446,107.0729668,Low,"
24 Ha Long, Vung Tau, Vietnam
",https://www.booking.com/hotel/vn/villa-lau-dai-trang.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKnv4irBsACAdICJDZhMjZkZmE2LWM2OGEtNGM1Ny04NjA1LWI3YjI4MzhkOTA3YtgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3733750&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=143&sr_order=popularity&srpvid=525f735946de00c2&srepoch=1700929912&all_sr_blocks=195444023_121712083_3_0_0&highlighted_blocks=195444023_121712083_3_0_0&matching_block_id=195444023_121712083_3_0_0&sr_pri_blocks=195444023_121712083_3_0_0__52233300&from=searchresults#hotelTmpl
Amora Hotel & Apartment Vung Tau,9.1,98,930000,930000,0,10.33290867,107.08195884,High,"
89A Phan Chu Trinh, Phường 2, Vũng Tàu, Việt Nam, Vung Tau, Vietnam
",https://www.booking.com/hotel/vn/amora-amp-apartment-vung-tau.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKnv4irBsACAdICJDZhMjZkZmE2LWM2OGEtNGM1Ny04NjA1LWI3YjI4MzhkOTA3YtgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3733750&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=144&sr_order=popularity&srpvid=525f735946de00c2&srepoch=1700929912&all_sr_blocks=642309605_356401550_2_0_0&highlighted_blocks=642309605_356401550_2_0_0&matching_block_id=642309605_356401550_2_0_0&sr_pri_blocks=642309605_356401550_2_0_0__93000000&from=searchresults#hotelTmpl
Aloha's Happy Homestay,8.61674876847291,0,754800,943500,20,10.34615734,107.09539994,medium,"
2 Lê Hồng Phong, Vung Tau, Vietnam
",https://www.booking.com/hotel/vn/alohas-happy-homestay-vung-tau.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKnv4irBsACAdICJDZhMjZkZmE2LWM2OGEtNGM1Ny04NjA1LWI3YjI4MzhkOTA3YtgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3733750&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=145&sr_order=popularity&srpvid=525f735946de00c2&srepoch=1700929912&all_sr_blocks=1111092901_384077888_2_0_0&highlighted_blocks=1111092901_384077888_2_0_0&matching_block_id=1111092901_384077888_2_0_0&sr_pri_blocks=1111092901_384077888_2_0_0__75480000&from=searchresults#hotelTmpl
Ông Tiên Homestay,8.61674876847291,0,408000,408000,0,10.3325098,107.0869971,medium,"
42b Nguyễn Hiền, Vung Tau, Vietnam
",https://www.booking.com/hotel/vn/ong-tien-homestay-vung-tau6.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKnv4irBsACAdICJDZhMjZkZmE2LWM2OGEtNGM1Ny04NjA1LWI3YjI4MzhkOTA3YtgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3733750&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=146&sr_order=popularity&srpvid=525f735946de00c2&srepoch=1700929912&all_sr_blocks=1111150405_384087966_2_0_0&highlighted_blocks=1111150405_384087966_2_0_0&matching_block_id=1111150405_384087966_2_0_0&sr_pri_blocks=1111150405_384087966_2_0_0__40800000&from=searchresults#hotelTmpl
Jupiter Hotel,8.5,483,650000,650000,0,10.35023228,107.09261426,medium,"
257/1 Le Hong Phong Street, Ward 8, Vung Tau, Vietnam
",https://www.booking.com/hotel/vn/my-linh-vung-tau.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKnv4irBsACAdICJDZhMjZkZmE2LWM2OGEtNGM1Ny04NjA1LWI3YjI4MzhkOTA3YtgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3733750&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=147&sr_order=popularity&srpvid=525f735946de00c2&srepoch=1700929912&all_sr_blocks=456932405_207964547_2_0_0&highlighted_blocks=456932405_207964547_2_0_0&matching_block_id=456932405_207964547_2_0_0&sr_pri_blocks=456932405_207964547_2_0_0__65000000&from=searchresults#hotelTmpl
Hoài Thu Hotel Vũng Tàu,8.1,205,514500,735000,30,10.331501,107.087511,medium,"
45/16B Thùy Vân, phường 2, thành phố Vũng Tàu, Bà Rịa - Vũng Tàu, Vung Tau, Vietnam
",https://www.booking.com/hotel/vn/hoai-thu-vung-tau.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKnv4irBsACAdICJDZhMjZkZmE2LWM2OGEtNGM1Ny04NjA1LWI3YjI4MzhkOTA3YtgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3733750&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=148&sr_order=popularity&srpvid=525f735946de00c2&srepoch=1700929912&all_sr_blocks=1009803405_373679831_2_0_0&highlighted_blocks=1009803405_373679831_2_0_0&matching_block_id=1009803405_373679831_2_0_0&sr_pri_blocks=1009803405_373679831_2_0_0__51450000&from=searchresults#hotelTmpl
Seaside Homestay Beachfront,8.2,152,1376550,1376550,0,10.37115232,107.05889059,medium,"
Một Sáu Tư Trần Phú, Vung Tau, Vietnam
",https://www.booking.com/hotel/vn/seaside-homestay-beachfront.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKnv4irBsACAdICJDZhMjZkZmE2LWM2OGEtNGM1Ny04NjA1LWI3YjI4MzhkOTA3YtgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3733750&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=149&sr_order=popularity&srpvid=525f735946de00c2&srepoch=1700929912&all_sr_blocks=821809004_376157198_0_2_0&highlighted_blocks=821809004_376157198_0_2_0&matching_block_id=821809004_376157198_0_2_0&sr_pri_blocks=821809004_376157198_0_2_0__137655000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Hoàng Bách Hotel,7.4,356,475200,792000,40,10.338109,107.089737,Low,"
Phường Thắng Tam 31 Đường La Văn Cầu, Vung Tau, Vietnam
",https://www.booking.com/hotel/vn/hoang-bach-vung-tau.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKnv4irBsACAdICJDZhMjZkZmE2LWM2OGEtNGM1Ny04NjA1LWI3YjI4MzhkOTA3YtgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3733750&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=150&sr_order=popularity&srpvid=525f735946de00c2&srepoch=1700929912&all_sr_blocks=905356801_368996452_2_0_0&highlighted_blocks=905356801_368996452_2_0_0&matching_block_id=905356801_368996452_2_0_0&sr_pri_blocks=905356801_368996452_2_0_0__47520000&from=searchresults#hotelTmpl
Grand Hotel Vung Tau,7.8,156,2300000,4600000,50,10.34375543,107.07511425,Low,"
02 Nguyen Du, Ward 1, Vung Tau, Vietnam
",https://www.booking.com/hotel/vn/grand-vung-tau.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKnv4irBsACAdICJDZhMjZkZmE2LWM2OGEtNGM1Ny04NjA1LWI3YjI4MzhkOTA3YtgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3733750&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=151&sr_order=popularity&srpvid=525f735946de00c2&srepoch=1700929991&all_sr_blocks=42274901_370113186_2_1_0&highlighted_blocks=42274901_370113186_2_1_0&matching_block_id=42274901_370113186_2_1_0&sr_pri_blocks=42274901_370113186_2_1_0__230000000&from=searchresults#hotelTmpl
Chi’s House,7.6,40,648000,648000,0,10.3320063,107.0871379,medium,"
39 Nguyễn Hiền, Vung Tau, Vietnam
",https://www.booking.com/hotel/vn/chis-house-vung-tau.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKnv4irBsACAdICJDZhMjZkZmE2LWM2OGEtNGM1Ny04NjA1LWI3YjI4MzhkOTA3YtgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3733750&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=152&sr_order=popularity&srpvid=525f735946de00c2&srepoch=1700929991&all_sr_blocks=946876901_367249611_2_0_0&highlighted_blocks=946876901_367249611_2_0_0&matching_block_id=946876901_367249611_2_0_0&sr_pri_blocks=946876901_367249611_2_0_0__64800000&from=searchresults#hotelTmpl
PLATINUM HOMESTAY WITH INFINITY POOL,7.9,18,1687500,2250000,25,10.3500344,107.0961167,High,"
28 Đường Thi Sách, Vung Tau, Vietnam
",https://www.booking.com/hotel/vn/platinum-homestay-with-infinity-pool.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKnv4irBsACAdICJDZhMjZkZmE2LWM2OGEtNGM1Ny04NjA1LWI3YjI4MzhkOTA3YtgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3733750&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=153&sr_order=popularity&srpvid=525f735946de00c2&srepoch=1700929991&all_sr_blocks=919920302_374760199_2_0_0&highlighted_blocks=919920302_374760199_2_0_0&matching_block_id=919920302_374760199_2_0_0&sr_pri_blocks=919920302_374760199_2_0_0__168750000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Vin-Homes Vung Tau,8.61674876847291,0,1642050,1824500,10,10.3500246,107.0958627,medium,"
28 Đường Thi Sách, Vung Tau, Vietnam
",https://www.booking.com/hotel/vn/vin-homes-vung-tau.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKnv4irBsACAdICJDZhMjZkZmE2LWM2OGEtNGM1Ny04NjA1LWI3YjI4MzhkOTA3YtgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3733750&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=154&sr_order=popularity&srpvid=525f735946de00c2&srepoch=1700929991&all_sr_blocks=1092586501_382123764_4_0_0&highlighted_blocks=1092586501_382123764_4_0_0&matching_block_id=1092586501_382123764_4_0_0&sr_pri_blocks=1092586501_382123764_4_0_0__164205000&from=searchresults#hotelTmpl
Tuyết Nhi,8.1,111,1090000,1090000,0,10.333536,107.089566,medium,"
91 Thùy Vân phường 2, Vung Tau, Vietnam
",https://www.booking.com/hotel/vn/tuyet-nhi.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKnv4irBsACAdICJDZhMjZkZmE2LWM2OGEtNGM1Ny04NjA1LWI3YjI4MzhkOTA3YtgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3733750&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=156&sr_order=popularity&srpvid=525f735946de00c2&srepoch=1700929991&all_sr_blocks=620192401_243419796_2_0_0&highlighted_blocks=620192401_243419796_2_0_0&matching_block_id=620192401_243419796_2_0_0&sr_pri_blocks=620192401_243419796_2_0_0__109000000&from=searchresults#hotelTmpl
Lucky House - Second Home in The Sóng Vũng Tàu,9.2,94,1808352,3477600,48,10.35004313,107.09602463,High,"
Số 28 Thi Sách, Vung Tau, Vietnam
",https://www.booking.com/hotel/vn/can-ho-the-song-vung-tau-vung-tau2.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKnv4irBsACAdICJDZhMjZkZmE2LWM2OGEtNGM1Ny04NjA1LWI3YjI4MzhkOTA3YtgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3733750&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=157&sr_order=popularity&srpvid=525f735946de00c2&srepoch=1700929991&all_sr_blocks=886390804_380772898_2_0_0&highlighted_blocks=886390804_380772898_2_0_0&matching_block_id=886390804_380772898_2_0_0&sr_pri_blocks=886390804_380772898_2_0_0__180835200&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
